files,mb,url,age,title,magnet,varified,seed,torrent,leech,size
4,MB,/hbo-documentaries-mapplethorpe-look-at-the-pictures-2016-eng-subs-sdtv-x264-gay-interest-2maverick-t12507687.html,"28 Apr 2016, 06:49",HBO Documentaries Mapplethorpe Look at the Pictures (2016) Eng Subs SDTV x264 Gay Interest-[2Maverick],magnet:?xt=urn:btih:D74498D8DC239ECD9FB2396BCEB9B125BA737F8D&dn=hbo+documentaries+mapplethorpe+look+at+the+pictures+2016+eng+subs+sdtv+x264+gay+interest+2maverick&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,39,/torrents.php?key=hbo.documentaries.mapplethorpe.look.at.the.pictures.2016.eng.subs.sdtv.x264.gay.interest.2maverick,8,431.47 
1,MB,/the-challenge-rivals-iii-s28e01-mexican-standoff-webrip-megatv-t12546406.html,"05 May 2016, 14:14",The Challenge Rivals III S28E01 Mexican Standoff WEBRIP-MEGATV,magnet:?xt=urn:btih:A3B395333D18D854D490D86787F90BA98B0E9102&dn=the+challenge+rivals+iii+s28e01+mexican+standoff+webrip+megatv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=the.challenge.rivals.iii.s28e01.mexican.standoff.webrip.megatv,4,841.78 
1,MB,/peaky-blinders-s03e01-720p-hdtv-x264-mkv-tla-state-t12548180.html,"05 May 2016, 22:27",Peaky Blinders S03E01 720p HDTV x264 Mkv-TLA[State],magnet:?xt=urn:btih:3FF80A99D7823E60021D7224B0B6AF6B150F7BE4&dn=peaky+blinders+s03e01+720p+hdtv+x264+mkv+tla+state&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=peaky.blinders.s03e01.720p.hdtv.x264.mkv.tla.state,4,890.91 
1,MB,/orphan-black-s04e05-human-raw-material-repack-1080p-webrip-6ch-hevc-x265-rmteam-1080p-hevc-t12597480.html,"14 May 2016, 12:53",Orphan Black S04E05 Human Raw Material REPACK 1080p WEBRip 6CH HEVC x265-RMTeam [1080P][HEVC],magnet:?xt=urn:btih:DBFB79654F50F7F64C605E4C99BECA15031A344B&dn=orphan+black+s04e05+human+raw+material+repack+1080p+webrip+6ch+hevc+x265+rmteam+1080p+hevc&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,40,/torrents.php?key=orphan.black.s04e05.human.raw.material.repack.1080p.webrip.6ch.hevc.x265.rmteam.1080p.hevc,6,536.7 
2,MB,/ufc-198-early-prelims-web-dl-x264-fight-bb-t12600299.html,"15 May 2016, 01:59",UFC 198 Early Prelims WEB-DL x264 Fight-BB,magnet:?xt=urn:btih:5F04BAD4EEE2EC14870542C1C50CD82C92D88B13&dn=ufc+198+early+prelims+web+dl+x264+fight+bb&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=ufc.198.early.prelims.web.dl.x264.fight.bb,4,957.53 
3,MB,/castle-2009-s08e22-hdtv-x264-lol-rartv-t12610684.html,"17 May 2016, 02:55",Castle 2009 S08E22 HDTV x264-LOL[rartv],magnet:?xt=urn:btih:58E032D0B2E595393828FAED47224B3A2C9CCFE6&dn=castle+2009+s08e22+hdtv+x264+lol+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=castle.2009.s08e22.hdtv.x264.lol.rartv,2,333.47 
1,MB,/wheeler-dealers-s13e02-hdtv-x264-mkv-c4tv-t12612590.html,"17 May 2016, 10:54",Wheeler Dealers S13E02 HDTV x264 Mkv-C4TV,magnet:?xt=urn:btih:9BD6DC4EB7D4C13E5596FABAB98D983CDE5D7050&dn=wheeler+dealers+s13e02+hdtv+x264+mkv+c4tv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=wheeler.dealers.s13e02.hdtv.x264.mkv.c4tv,2,272.79 
146,GB,/on-the-wings-of-love-2015-720p-webrip-buhaypirata-t12623155.html,"19 May 2016, 05:31",On The Wings of Love 2015 720p WEBRip [buhaypirata],magnet:?xt=urn:btih:3C035D9C9DEC3A3275B47F1363525885AC304D0F&dn=on+the+wings+of+love+2015+720p+webrip+buhaypirata&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,24,/torrents.php?key=on.the.wings.of.love.2015.720p.webrip.buhaypirata,38,65.79 
3,MB,/vice-s04e13-real-720p-hdtv-x264-batv-rartv-t12674428.html,"28 May 2016, 04:01",VICE S04E13 REAL 720p HDTV x264-BATV[rartv],magnet:?xt=urn:btih:3D44B4F1E1043BB214516A4E2967AF469E95722E&dn=vice+s04e13+real+720p+hdtv+x264+batv+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=vice.s04e13.real.720p.hdtv.x264.batv.rartv,4,485.05 
1,MB,/my-little-pony-friendship-is-magic-s06e10-applejack-s-day-off-1080p-itunes-eng-subs-t12687537.html,"30 May 2016, 12:48","My Little Pony Friendship is Magic S06E10 - Applejack's ""Day"" Off [1080p] [ITunes] Eng Subs",magnet:?xt=urn:btih:C5D5DC48E2AA6C6C89C8DDCA38E04C8593EB0626&dn=my+little+pony+friendship+is+magic+s06e10+applejack+s+day+off+1080p+itunes+eng+subs&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,40,/torrents.php?key=my.little.pony.friendship.is.magic.s06e10.applejack.s.day.off.1080p.itunes.eng.subs,6,892.1 
1,MB,/peaky-blinders-s03e06-webrip-x264-mp4-recordevil-state-t12719783.html,"05 Jun 2016, 08:39",Peaky Blinders S03E06 WEBRip x264 Mp4-RecorDevil[State],magnet:?xt=urn:btih:9F4F3B9700666B2CAF76CCCBE0725834A339E9F8&dn=peaky+blinders+s03e06+webrip+x264+mp4+recordevil+state&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=peaky.blinders.s03e06.webrip.x264.mp4.recordevil.state,2,314.63 
3,MB,/young-and-hungry-s04e02-720p-hdtv-x264-avs-rartv-t12739503.html,"09 Jun 2016, 00:33",Young and Hungry S04E02 720p HDTV x264-AVS[rartv],magnet:?xt=urn:btih:B1336D7A8BC9288FBDF0F18514538158C7D3D61C&dn=young+and+hungry+s04e02+720p+hdtv+x264+avs+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=young.and.hungry.s04e02.720p.hdtv.x264.avs.rartv,2,688.42 
2,MB,/voltron-legendary-defender-s01e05-tears-of-the-balmera-720p-nf-webrip-dd5-1-x264-ntb-rartv-t12761823.html,"12 Jun 2016, 23:49",Voltron Legendary Defender S01E05 Tears Of The Balmera 720p NF WEBRip DD5 1 x264-NTb[rartv],magnet:?xt=urn:btih:021FD3555347EDDD67F698CADCEED85279414E0A&dn=voltron+legendary+defender+s01e05+tears+of+the+balmera+720p+nf+webrip+dd5+1+x264+ntb+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=voltron.legendary.defender.s01e05.tears.of.the.balmera.720p.nf.webrip.dd5.1.x264.ntb.rartv,4,512.99 
1,MB,/zoo-s02e05-1080p-hdtv-6ch-hevc-x265-rmteam-1080p-hevc-t12975111.html,"20 Jul 2016, 07:34",Zoo S02E05 1080p HDTV 6CH HEVC x265-RMTeam [1080P][HEVC],magnet:?xt=urn:btih:04B54F511DCAFB5F0FBA50E2A3C87FA92FAD2127&dn=zoo+s02e05+1080p+hdtv+6ch+hevc+x265+rmteam+1080p+hevc&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,35,/torrents.php?key=the.simpsons.season.1.compete,18,468.27 
1,MB,/pretty-little-liars-s07e05-1080p-hdtv-hevc-6ch-x265-rmteam-1080p-hevc-t12975123.html,"20 Jul 2016, 07:35",Pretty Little Liars S07E05 1080p HDTV HEVC 6CH x265-RMTeam [1080P][HEVC],magnet:?xt=urn:btih:3CC6931C1C5745295A67D0B4CCE81D988C9A8FF9&dn=pretty+little+liars+s07e05+1080p+hdtv+hevc+6ch+x265+rmteam+1080p+hevc&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=american.horror.story.s01e02.french.ld.hdtv.xvid.epz,6,405.27 
13,MB,/the-simpsons-season-1-compete-t1021449.html,"27 Dec 2007, 13:58",The Simpsons - Season 1 [Compete],magnet:?xt=urn:btih:fb35482696c79b1e55651536ac366db9f50021f6&dn=the+simpsons+season+1+compete&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=american.horror.story.s01e08.french.ld.hdtv.xvid.mind,3,652.81 
2,MB,/american-horror-story-s01e02-french-ld-hdtv-xvid-epz-t6360833.html,"05 May 2012, 21:57",American Horror Story S01E02 FRENCH LD HDTV XviD-EPZ,magnet:?xt=urn:btih:247B64D4195219445E16BBEE79E8E6094E124BBB&dn=american+horror+story+s01e02+french+ld+hdtv+xvid+epz&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=grey.s.anatomy.s07e03.french.ld.hdtv.xvid.jmt,3,348.11 
2,MB,/american-horror-story-s01e08-french-ld-hdtv-xvid-mind-t6410657.html,"27 May 2012, 21:37",American Horror Story S01E08 FRENCH LD HDTV XviD-MiND,magnet:?xt=urn:btih:2AE973707ED5481C9CFEC072A0695F2D6283EDAE&dn=american+horror+story+s01e08+french+ld+hdtv+xvid+mind&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=spartacus.s02e09.french.ld.hdtv.xvid.jmt,3,445.42 
2,MB,/grey-s-anatomy-s07e03-french-ld-hdtv-xvid-jmt-t6501936.html,"12 Jul 2012, 15:18",Grey's Anatomy S07E03 FRENCH LD HDTV XviD-JMT,magnet:?xt=urn:btih:CC77C0FB8B4C8CCB15C3B080490538F81E50F52C&dn=grey+s+anatomy+s07e03+french+ld+hdtv+xvid+jmt&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=homeland.s01e03.french.ld.dvdrip.xvid.i2b,3,351.67 
3,MB,/spartacus-s02e09-french-ld-hdtv-xvid-jmt-t6510070.html,"15 Jul 2012, 21:23",Spartacus S02E09 FRENCH LD HDTV XviD JMT,magnet:?xt=urn:btih:A73AC5BE8A78D599A53A06A90109161B3B3AC3CC&dn=spartacus+s02e09+french+ld+hdtv+xvid+jmt&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,40,/torrents.php?key=how.to.get.away.with.murder.s01e09.hdtv.x264.lol.eztv,7,547.27 
4,MB,/homeland-s01e03-french-ld-dvdrip-xvid-i2b-t6657414.html,"14 Sep 2012, 10:21",Homeland S01E03 FRENCH LD DVDRip XviD i2B,magnet:?xt=urn:btih:064605162EA6C2826FD4ADA8F3883AD765774C6A&dn=homeland+s01e03+french+ld+dvdrip+xvid+i2b&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=how.i.met.your.mother.s05.season.5.720p.5.1ch.web.dl.reenc.deejayahmed,5,441.61 
1,MB,/revenge-s02e09-hdtv-x264-lol-t6869064.html,"03 Dec 2012, 10:18",Revenge S02E09 HDTV x264-LOL,magnet:?xt=urn:btih:0C0F9F14781F3676BDD1CE678D18E043884607CD&dn=revenge+s02e09+hdtv+x264+lol&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=suits.s04e16.hdtv.x264.asap.eztv,3,272.36 
1,MB,/how-to-get-away-with-murder-s01e09-hdtv-x264-lol-eztv-t9872989.html,"21 Nov 2014, 01:19",How to Get Away with Murder S01E09 HDTV x264-LOL [eztv],magnet:?xt=urn:btih:5B7F6D5801C718B68460D3733AC97D726AD8B3CF&dn=how+to+get+away+with+murder+s01e09+hdtv+x264+lol+eztv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,43,/torrents.php?key=suits.s04.season.4.720p.5.1ch.web.dl.reenc.deejayahmed,1,226.24 
50,GB,/how-i-met-your-mother-s05-season-5-720p-5-1ch-web-dl-reenc-deejayahmed-t10099934.html,"19 Jan 2015, 19:55",How I Met Your Mother S05 Season 5 720p 5.1Ch Web-DL ReEnc-DeeJayAhmed,magnet:?xt=urn:btih:F9B90C56A07619E73A6C40A2BAF84E5A8AB42A35&dn=how+i+met+your+mother+s05+season+5+720p+5+1ch+web+dl+reenc+deejayahmed&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,37,/torrents.php?key=pretty.little.liars.s05e25.hdtv.x264.lol.ettv,13,4.1 
1,MB,/suits-s04e16-hdtv-x264-asap-eztv-t10308445.html,"05 Mar 2015, 20:52",Suits S04E16 HDTV x264-ASAP [eztv],magnet:?xt=urn:btih:F6AD25A6EA1E3ED3BF816971739023262E90DAED&dn=suits+s04e16+hdtv+x264+asap+eztv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=arrested.development.s01.season.1.720p.bluray.reenc.deejayahmed,5,284.27 
34,GB,/suits-s04-season-4-720p-5-1ch-web-dl-reenc-deejayahmed-t10326576.html,"09 Mar 2015, 17:49",Suits S04 Season 4 720p 5.1Ch Web-DL ReEnc-DeeJayAhmed,magnet:?xt=urn:btih:FA5808AE32A36A9C954676857B2AB16FBC86C04D&dn=suits+s04+season+4+720p+5+1ch+web+dl+reenc+deejayahmed&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,40,/torrents.php?key=beauty.and.the.beast.2012.s03e01.hdtv.x264.2hd.ettv,7,5.1 
3,MB,/pretty-little-liars-s05e25-hdtv-x264-lol-ettv-t10402133.html,"25 Mar 2015, 01:01",Pretty Little Liars S05E25 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:B5803535FEB4FE0B62EEE9BBE150DC94C23877B0&dn=pretty+little+liars+s05e25+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,41,/torrents.php?key=silicon.valley.season.1.hdtv.xvid.afg.sexytv,5,205.27 
46,GB,/arrested-development-s01-season-1-720p-bluray-reenc-deejayahmed-t10654406.html,"16 May 2015, 16:41",Arrested Development S01 Season 1 720p BluRay ReEnc-DeeJayAhmed,magnet:?xt=urn:btih:A66F7A88293E1CB03516D685D160ECEA258F3893&dn=arrested+development+s01+season+1+720p+bluray+reenc+deejayahmed&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,37,/torrents.php?key=californication.s03.complete.season.3.hdtv.720p.x265.hevc.nate.666,13,3.45 
3,MB,/beauty-and-the-beast-2012-s03e01-hdtv-x264-2hd-ettv-t10763242.html,"08 Jun 2015, 01:28",Beauty and the Beast 2012 S03E01 HDTV x264-2HD[ettv],magnet:?xt=urn:btih:738C9F113738D3C148440818349A37D9A618733E&dn=beauty+and+the+beast+2012+s03e01+hdtv+x264+2hd+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=sleepy.hollow.s03e01.hdtv.x264.killers.ettv,3,258.57 
8,GB,/silicon-valley-season-1-hdtv-xvid-afg-sexytv-t10784873.html,"12 Jun 2015, 09:48",Silicon Valley Season 1 HDTV XviD-AFG[SexyTv],magnet:?xt=urn:btih:B365EAD389F14A9AB5D8209C45397DF9B41EEA92&dn=silicon+valley+season+1+hdtv+xvid+afg+sexytv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,37,/torrents.php?key=black.mirror.season.1.s01.1080p.web.dl.reenc.x264.aac.2.0.shdb,13,1.79 
1,MB,/how-to-get-away-with-murder-s01e14-french-ld-web-dl-xvid-zt-avi-t11018078.html,"30 Jul 2015, 13:05",How To Get Away With Murder S01E14 FRENCH LD WEB-DL XviD-ZT avi,magnet:?xt=urn:btih:CC8D003F57CC93976DAD0CBA67D02EC7DBDE671D&dn=how+to+get+away+with+murder+s01e14+french+ld+web+dl+xvid+zt+avi&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,42,/torrents.php?key=supernatural.s11e03.hdtv.x264.lol.ettv,3,352.65 
12,GB,/californication-s03-complete-season-3-hdtv-720p-x265-hevc-nate-666-t11180940.html,"31 Aug 2015, 15:17",Californication S03 Complete Season 3 HDTV 720p x265 HEVC [nate_666],magnet:?xt=urn:btih:7A3CCB9CAE09A40732337015244D77D6914D6A20&dn=californication+s03+complete+season+3+hdtv+720p+x265+hevc+nate+666&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,38,/torrents.php?key=being.mary.jane.s03e04.hdtv.x264.crimson.ettv,11,1.56 
4,MB,/sleepy-hollow-s03e01-hdtv-x264-killers-ettv-t11347284.html,"02 Oct 2015, 02:10",Sleepy Hollow S03E01 HDTV x264-KILLERS[ettv],magnet:?xt=urn:btih:B551842875B57B4133BB4794590CFA78F819E3A0&dn=sleepy+hollow+s03e01+hdtv+x264+killers+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,38,/torrents.php?key=marvels.jessica.jones.s01e06.webrip.xvid.fum.ettv,11,343.9 
7,GB,/black-mirror-season-1-s01-1080p-web-dl-reenc-x264-aac-2-0-shdb-t11417814.html,"15 Oct 2015, 18:41",Black Mirror Season 1 S01 1080p WEB-DL ReEnc x264 AAC 2 0 - sHDb,magnet:?xt=urn:btih:6C3DC570576B4C6E52B368E07742A73B79C7F035&dn=black+mirror+season+1+s01+1080p+web+dl+reenc+x264+aac+2+0+shdb&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,38,/torrents.php?key=the.man.in.the.high.castle.season.1.webrip.xvid.afg.pawulon,11,1.52 
3,GB,/roadies-s01e03-720p-hdtv-x264-avs-rartv-t12919817.html,"11 Jul 2016, 02:59",Roadies S01E03 720p HDTV x264-AVS[rartv],magnet:?xt=urn:btih:53AB90B3F192614E8D176E50DD8494D8C5EBFBF5&dn=roadies+s01e03+720p+hdtv+x264+avs+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,38,/torrents.php?key=roadies.s01e03.720p.hdtv.x264.avs.rartv,9,1.07 
2,MB,/jay-lenos-garage-s02e06-wolf-in-sheep-s-clothing-with-tim-allen-david-spade-dsr-ac3-xvid-leno-s-t12938574.html,"14 Jul 2016, 05:09",Jay.Lenos.Garage.S02E06 - Wolf in Sheep's Clothing with Tim Allen + David Spade - DSR AC3 XviD - Leno's,magnet:?xt=urn:btih:0C3DE0307185C4C9C090137E8C1FEAE574F6FB22&dn=jay+lenos+garage+s02e06+wolf+in+sheep+s+clothing+with+tim+allen+david+spade+dsr+ac3+xvid+leno+s&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,40,/torrents.php?key=jay.lenos.garage.s02e06.wolf.in.sheep.s.clothing.with.tim.allen.david.spade.dsr.ac3.xvid.leno.s,5,638.61 
2,GB,/roh-2016-07-08-aftershock-web-dl-540p-x264-ballbuster-tjet-t12953470.html,"16 Jul 2016, 17:18",ROH 2016 07 08 Aftershock WEB-DL 540p x264-BALLBUSTER [TJET],magnet:?xt=urn:btih:007F943C457033DE1024DF8D443DDE9C9896E154&dn=roh+2016+07+08+aftershock+web+dl+540p+x264+ballbuster+tjet&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,38,/torrents.php?key=roh.2016.07.08.aftershock.web.dl.540p.x264.ballbuster.tjet,9,2.34 
